OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShipVia,Freight,ProductID,UnitPrice,Discount
10342,FRANK,4,1996-10-30 00:00:00.000,1996-11-13 00:00:00.000,2,54.83,31,10.00,0.2
10342,FRANK,4,1996-10-30 00:00:00.000,1996-11-13 00:00:00.000,2,54.83,36,15.20,0.2
10342,FRANK,4,1996-10-30 00:00:00.000,1996-11-13 00:00:00.000,2,54.83,55,19.20,0.2
10343,LEHMS,4,1996-10-31 00:00:00.000,1996-11-28 00:00:00.000,1,110.37,64,26.60,0
10343,LEHMS,4,1996-10-31 00:00:00.000,1996-11-28 00:00:00.000,1,110.37,68,10.00,0.05
10343,LEHMS,4,1996-10-31 00:00:00.000,1996-11-28 00:00:00.000,1,110.37,76,14.40,0
10344,WHITC,4,1996-11-01 00:00:00.000,1996-11-29 00:00:00.000,2,23.29,4,17.60,0
10344,WHITC,4,1996-11-01 00:00:00.000,1996-11-29 00:00:00.000,2,23.29,8,32.00,0.25
10345,QUICK,2,1996-11-04 00:00:00.000,1996-12-02 00:00:00.000,2,249.06,8,32.00,0
10345,QUICK,2,1996-11-04 00:00:00.000,1996-12-02 00:00:00.000,2,249.06,19,7.30,0
10345,QUICK,2,1996-11-04 00:00:00.000,1996-12-02 00:00:00.000,2,249.06,42,11.20,0
10346,RATTC,3,1996-11-05 00:00:00.000,1996-12-17 00:00:00.000,3,142.08,17,31.20,0.1
10346,RATTC,3,1996-11-05 00:00:00.000,1996-12-17 00:00:00.000,3,142.08,56,30.40,0
10347,FAMIA,4,1996-11-06 00:00:00.000,1996-12-04 00:00:00.000,3,3.10,25,11.20,0
10347,FAMIA,4,1996-11-06 00:00:00.000,1996-12-04 00:00:00.000,3,3.10,39,14.40,0.15
10347,FAMIA,4,1996-11-06 00:00:00.000,1996-12-04 00:00:00.000,3,3.10,40,14.70,0
10347,FAMIA,4,1996-11-06 00:00:00.000,1996-12-04 00:00:00.000,3,3.10,75,6.20,0.15
10348,WANDK,4,1996-11-07 00:00:00.000,1996-12-05 00:00:00.000,2,0.78,1,14.40,0.15
10348,WANDK,4,1996-11-07 00:00:00.000,1996-12-05 00:00:00.000,2,0.78,23,7.20,0
10349,SPLIR,7,1996-11-08 00:00:00.000,1996-12-06 00:00:00.000,1,8.63,54,5.90,0
10350,LAMAI,6,1996-11-11 00:00:00.000,1996-12-09 00:00:00.000,2,64.19,50,13.00,0.1
10350,LAMAI,6,1996-11-11 00:00:00.000,1996-12-09 00:00:00.000,2,64.19,69,28.80,0.1
10351,ERNSH,1,1996-11-11 00:00:00.000,1996-12-09 00:00:00.000,1,162.33,38,210.80,0.05
10351,ERNSH,1,1996-11-11 00:00:00.000,1996-12-09 00:00:00.000,1,162.33,41,7.70,0
10351,ERNSH,1,1996-11-11 00:00:00.000,1996-12-09 00:00:00.000,1,162.33,44,15.50,0.05
10351,ERNSH,1,1996-11-11 00:00:00.000,1996-12-09 00:00:00.000,1,162.33,65,16.80,0.05
10352,FURIB,3,1996-11-12 00:00:00.000,1996-11-26 00:00:00.000,3,1.30,24,3.60,0
10352,FURIB,3,1996-11-12 00:00:00.000,1996-11-26 00:00:00.000,3,1.30,54,5.90,0.15
10353,PICCO,7,1996-11-13 00:00:00.000,1996-12-11 00:00:00.000,3,360.63,11,16.80,0.2
10353,PICCO,7,1996-11-13 00:00:00.000,1996-12-11 00:00:00.000,3,360.63,38,210.80,0.2
10354,PERIC,8,1996-11-14 00:00:00.000,1996-12-12 00:00:00.000,3,53.80,1,14.40,0
10354,PERIC,8,1996-11-14 00:00:00.000,1996-12-12 00:00:00.000,3,53.80,29,99.00,0
10355,AROUT,6,1996-11-15 00:00:00.000,1996-12-13 00:00:00.000,1,41.95,24,3.60,0
10355,AROUT,6,1996-11-15 00:00:00.000,1996-12-13 00:00:00.000,1,41.95,57,15.60,0
10356,WANDK,6,1996-11-18 00:00:00.000,1996-12-16 00:00:00.000,2,36.71,31,10.00,0
10356,WANDK,6,1996-11-18 00:00:00.000,1996-12-16 00:00:00.000,2,36.71,55,19.20,0
10356,WANDK,6,1996-11-18 00:00:00.000,1996-12-16 00:00:00.000,2,36.71,69,28.80,0
10357,LILAS,1,1996-11-19 00:00:00.000,1996-12-17 00:00:00.000,3,34.88,10,24.80,0.2
10357,LILAS,1,1996-11-19 00:00:00.000,1996-12-17 00:00:00.000,3,34.88,26,24.90,0
10357,LILAS,1,1996-11-19 00:00:00.000,1996-12-17 00:00:00.000,3,34.88,60,27.20,0.2
10358,LAMAI,5,1996-11-20 00:00:00.000,1996-12-18 00:00:00.000,1,19.64,24,3.60,0.05
10358,LAMAI,5,1996-11-20 00:00:00.000,1996-12-18 00:00:00.000,1,19.64,34,11.20,0.05
10358,LAMAI,5,1996-11-20 00:00:00.000,1996-12-18 00:00:00.000,1,19.64,36,15.20,0.05
10359,SEVES,5,1996-11-21 00:00:00.000,1996-12-19 00:00:00.000,3,288.43,16,13.90,0.05
10359,SEVES,5,1996-11-21 00:00:00.000,1996-12-19 00:00:00.000,3,288.43,31,10.00,0.05
10359,SEVES,5,1996-11-21 00:00:00.000,1996-12-19 00:00:00.000,3,288.43,60,27.20,0.05
10360,BLONP,4,1996-11-22 00:00:00.000,1996-12-20 00:00:00.000,3,131.70,28,36.40,0
10360,BLONP,4,1996-11-22 00:00:00.000,1996-12-20 00:00:00.000,3,131.70,29,99.00,0
10360,BLONP,4,1996-11-22 00:00:00.000,1996-12-20 00:00:00.000,3,131.70,38,210.80,0
10360,BLONP,4,1996-11-22 00:00:00.000,1996-12-20 00:00:00.000,3,131.70,49,16.00,0
10360,BLONP,4,1996-11-22 00:00:00.000,1996-12-20 00:00:00.000,3,131.70,54,5.90,0
10361,QUICK,1,1996-11-22 00:00:00.000,1996-12-20 00:00:00.000,2,183.17,39,14.40,0.1
10361,QUICK,1,1996-11-22 00:00:00.000,1996-12-20 00:00:00.000,2,183.17,60,27.20,0.1
10362,BONAP,3,1996-11-25 00:00:00.000,1996-12-23 00:00:00.000,1,96.04,25,11.20,0
10362,BONAP,3,1996-11-25 00:00:00.000,1996-12-23 00:00:00.000,1,96.04,51,42.40,0
10362,BONAP,3,1996-11-25 00:00:00.000,1996-12-23 00:00:00.000,1,96.04,54,5.90,0
10363,DRACD,4,1996-11-26 00:00:00.000,1996-12-24 00:00:00.000,3,30.54,31,10.00,0
10363,DRACD,4,1996-11-26 00:00:00.000,1996-12-24 00:00:00.000,3,30.54,75,6.20,0
10363,DRACD,4,1996-11-26 00:00:00.000,1996-12-24 00:00:00.000,3,30.54,76,14.40,0
10364,EASTC,1,1996-11-26 00:00:00.000,1997-01-07 00:00:00.000,1,71.97,69,28.80,0
10364,EASTC,1,1996-11-26 00:00:00.000,1997-01-07 00:00:00.000,1,71.97,71,17.20,0
10365,ANTON,3,1996-11-27 00:00:00.000,1996-12-25 00:00:00.000,2,22.00,11,16.80,0
10366,GALED,8,1996-11-28 00:00:00.000,1997-01-09 00:00:00.000,2,10.14,65,16.80,0
10366,GALED,8,1996-11-28 00:00:00.000,1997-01-09 00:00:00.000,2,10.14,77,10.40,0
10367,VAFFE,7,1996-11-28 00:00:00.000,1996-12-26 00:00:00.000,3,13.55,34,11.20,0
10367,VAFFE,7,1996-11-28 00:00:00.000,1996-12-26 00:00:00.000,3,13.55,54,5.90,0
10367,VAFFE,7,1996-11-28 00:00:00.000,1996-12-26 00:00:00.000,3,13.55,65,16.80,0
10367,VAFFE,7,1996-11-28 00:00:00.000,1996-12-26 00:00:00.000,3,13.55,77,10.40,0
10368,ERNSH,2,1996-11-29 00:00:00.000,1996-12-27 00:00:00.000,2,101.95,21,8.00,0.1
10368,ERNSH,2,1996-11-29 00:00:00.000,1996-12-27 00:00:00.000,2,101.95,28,36.40,0.1
10368,ERNSH,2,1996-11-29 00:00:00.000,1996-12-27 00:00:00.000,2,101.95,57,15.60,0
10368,ERNSH,2,1996-11-29 00:00:00.000,1996-12-27 00:00:00.000,2,101.95,64,26.60,0.1
10369,SPLIR,8,1996-12-02 00:00:00.000,1996-12-30 00:00:00.000,2,195.68,29,99.00,0
10369,SPLIR,8,1996-12-02 00:00:00.000,1996-12-30 00:00:00.000,2,195.68,56,30.40,0.25
10370,CHOPS,6,1996-12-03 00:00:00.000,1996-12-31 00:00:00.000,2,1.17,1,14.40,0.15
10370,CHOPS,6,1996-12-03 00:00:00.000,1996-12-31 00:00:00.000,2,1.17,64,26.60,0
10370,CHOPS,6,1996-12-03 00:00:00.000,1996-12-31 00:00:00.000,2,1.17,74,8.00,0.15
10371,LAMAI,1,1996-12-03 00:00:00.000,1996-12-31 00:00:00.000,1,0.45,36,15.20,0.2
10372,QUEEN,5,1996-12-04 00:00:00.000,1997-01-01 00:00:00.000,2,890.78,20,64.80,0.25
10372,QUEEN,5,1996-12-04 00:00:00.000,1997-01-01 00:00:00.000,2,890.78,38,210.80,0.25
10372,QUEEN,5,1996-12-04 00:00:00.000,1997-01-01 00:00:00.000,2,890.78,60,27.20,0.25
10372,QUEEN,5,1996-12-04 00:00:00.000,1997-01-01 00:00:00.000,2,890.78,72,27.80,0.25
10373,HUNGO,4,1996-12-05 00:00:00.000,1997-01-02 00:00:00.000,3,124.12,58,10.60,0.2
10373,HUNGO,4,1996-12-05 00:00:00.000,1997-01-02 00:00:00.000,3,124.12,71,17.20,0.2
10374,WOLZA,1,1996-12-05 00:00:00.000,1997-01-02 00:00:00.000,3,3.94,31,10.00,0
10374,WOLZA,1,1996-12-05 00:00:00.000,1997-01-02 00:00:00.000,3,3.94,58,10.60,0
10375,HUNGC,3,1996-12-06 00:00:00.000,1997-01-03 00:00:00.000,2,20.12,14,18.60,0
10375,HUNGC,3,1996-12-06 00:00:00.000,1997-01-03 00:00:00.000,2,20.12,54,5.90,0
10376,MEREP,1,1996-12-09 00:00:00.000,1997-01-06 00:00:00.000,2,20.39,31,10.00,0.05
10377,SEVES,1,1996-12-09 00:00:00.000,1997-01-06 00:00:00.000,3,22.21,28,36.40,0.15
10377,SEVES,1,1996-12-09 00:00:00.000,1997-01-06 00:00:00.000,3,22.21,39,14.40,0.15
10378,FOLKO,5,1996-12-10 00:00:00.000,1997-01-07 00:00:00.000,3,5.44,71,17.20,0
10379,QUEDE,2,1996-12-11 00:00:00.000,1997-01-08 00:00:00.000,1,45.03,41,7.70,0.1
10379,QUEDE,2,1996-12-11 00:00:00.000,1997-01-08 00:00:00.000,1,45.03,63,35.10,0.1
10379,QUEDE,2,1996-12-11 00:00:00.000,1997-01-08 00:00:00.000,1,45.03,65,16.80,0.1
10380,HUNGO,8,1996-12-12 00:00:00.000,1997-01-09 00:00:00.000,3,35.03,30,20.70,0.1
10380,HUNGO,8,1996-12-12 00:00:00.000,1997-01-09 00:00:00.000,3,35.03,53,26.20,0.1
10380,HUNGO,8,1996-12-12 00:00:00.000,1997-01-09 00:00:00.000,3,35.03,60,27.20,0.1
10380,HUNGO,8,1996-12-12 00:00:00.000,1997-01-09 00:00:00.000,3,35.03,70,12.00,0
10381,LILAS,3,1996-12-12 00:00:00.000,1997-01-09 00:00:00.000,3,7.99,74,8.00,0
10382,ERNSH,4,1996-12-13 00:00:00.000,1997-01-10 00:00:00.000,1,94.77,5,17.00,0
10382,ERNSH,4,1996-12-13 00:00:00.000,1997-01-10 00:00:00.000,1,94.77,18,50.00,0
10382,ERNSH,4,1996-12-13 00:00:00.000,1997-01-10 00:00:00.000,1,94.77,29,99.00,0
10382,ERNSH,4,1996-12-13 00:00:00.000,1997-01-10 00:00:00.000,1,94.77,33,2.00,0
10382,ERNSH,4,1996-12-13 00:00:00.000,1997-01-10 00:00:00.000,1,94.77,74,8.00,0
10383,AROUT,8,1996-12-16 00:00:00.000,1997-01-13 00:00:00.000,3,34.24,13,4.80,0
10383,AROUT,8,1996-12-16 00:00:00.000,1997-01-13 00:00:00.000,3,34.24,50,13.00,0
10383,AROUT,8,1996-12-16 00:00:00.000,1997-01-13 00:00:00.000,3,34.24,56,30.40,0
10384,BERGS,3,1996-12-16 00:00:00.000,1997-01-13 00:00:00.000,3,168.64,20,64.80,0
10384,BERGS,3,1996-12-16 00:00:00.000,1997-01-13 00:00:00.000,3,168.64,60,27.20,0
10385,SPLIR,1,1996-12-17 00:00:00.000,1997-01-14 00:00:00.000,2,30.96,7,24.00,0.2
10385,SPLIR,1,1996-12-17 00:00:00.000,1997-01-14 00:00:00.000,2,30.96,60,27.20,0.2
10385,SPLIR,1,1996-12-17 00:00:00.000,1997-01-14 00:00:00.000,2,30.96,68,10.00,0.2
10386,FAMIA,9,1996-12-18 00:00:00.000,1997-01-01 00:00:00.000,3,13.99,24,3.60,0
10386,FAMIA,9,1996-12-18 00:00:00.000,1997-01-01 00:00:00.000,3,13.99,34,11.20,0
10387,SANTG,1,1996-12-18 00:00:00.000,1997-01-15 00:00:00.000,2,93.63,24,3.60,0
10387,SANTG,1,1996-12-18 00:00:00.000,1997-01-15 00:00:00.000,2,93.63,28,36.40,0
10387,SANTG,1,1996-12-18 00:00:00.000,1997-01-15 00:00:00.000,2,93.63,59,44.00,0
10387,SANTG,1,1996-12-18 00:00:00.000,1997-01-15 00:00:00.000,2,93.63,71,17.20,0
10388,SEVES,2,1996-12-19 00:00:00.000,1997-01-16 00:00:00.000,1,34.86,45,7.60,0.2
10388,SEVES,2,1996-12-19 00:00:00.000,1997-01-16 00:00:00.000,1,34.86,52,5.60,0.2
10388,SEVES,2,1996-12-19 00:00:00.000,1997-01-16 00:00:00.000,1,34.86,53,26.20,0
10389,BOTTM,4,1996-12-20 00:00:00.000,1997-01-17 00:00:00.000,2,47.42,10,24.80,0
10389,BOTTM,4,1996-12-20 00:00:00.000,1997-01-17 00:00:00.000,2,47.42,55,19.20,0
10389,BOTTM,4,1996-12-20 00:00:00.000,1997-01-17 00:00:00.000,2,47.42,62,39.40,0
10389,BOTTM,4,1996-12-20 00:00:00.000,1997-01-17 00:00:00.000,2,47.42,70,12.00,0
10390,ERNSH,6,1996-12-23 00:00:00.000,1997-01-20 00:00:00.000,1,126.38,31,10.00,0.1
10390,ERNSH,6,1996-12-23 00:00:00.000,1997-01-20 00:00:00.000,1,126.38,35,14.40,0.1
10390,ERNSH,6,1996-12-23 00:00:00.000,1997-01-20 00:00:00.000,1,126.38,46,9.60,0
10390,ERNSH,6,1996-12-23 00:00:00.000,1997-01-20 00:00:00.000,1,126.38,72,27.80,0.1
10391,DRACD,3,1996-12-23 00:00:00.000,1997-01-20 00:00:00.000,3,5.45,13,4.80,0
10392,PICCO,2,1996-12-24 00:00:00.000,1997-01-21 00:00:00.000,3,122.46,69,28.80,0
10393,SAVEA,1,1996-12-25 00:00:00.000,1997-01-22 00:00:00.000,3,126.56,2,15.20,0.25
10393,SAVEA,1,1996-12-25 00:00:00.000,1997-01-22 00:00:00.000,3,126.56,14,18.60,0.25
10393,SAVEA,1,1996-12-25 00:00:00.000,1997-01-22 00:00:00.000,3,126.56,25,11.20,0.25
10393,SAVEA,1,1996-12-25 00:00:00.000,1997-01-22 00:00:00.000,3,126.56,26,24.90,0.25
10393,SAVEA,1,1996-12-25 00:00:00.000,1997-01-22 00:00:00.000,3,126.56,31,10.00,0
10394,HUNGC,1,1996-12-25 00:00:00.000,1997-01-22 00:00:00.000,3,30.34,13,4.80,0
10394,HUNGC,1,1996-12-25 00:00:00.000,1997-01-22 00:00:00.000,3,30.34,62,39.40,0
10395,HILAA,6,1996-12-26 00:00:00.000,1997-01-23 00:00:00.000,1,184.41,46,9.60,0.1
10395,HILAA,6,1996-12-26 00:00:00.000,1997-01-23 00:00:00.000,1,184.41,53,26.20,0.1
10395,HILAA,6,1996-12-26 00:00:00.000,1997-01-23 00:00:00.000,1,184.41,69,28.80,0
10396,FRANK,1,1996-12-27 00:00:00.000,1997-01-10 00:00:00.000,3,135.35,23,7.20,0
10396,FRANK,1,1996-12-27 00:00:00.000,1997-01-10 00:00:00.000,3,135.35,71,17.20,0
10396,FRANK,1,1996-12-27 00:00:00.000,1997-01-10 00:00:00.000,3,135.35,72,27.80,0
10397,PRINI,5,1996-12-27 00:00:00.000,1997-01-24 00:00:00.000,1,60.26,21,8.00,0.15
10397,PRINI,5,1996-12-27 00:00:00.000,1997-01-24 00:00:00.000,1,60.26,51,42.40,0.15
10398,SAVEA,2,1996-12-30 00:00:00.000,1997-01-27 00:00:00.000,3,89.16,35,14.40,0
10398,SAVEA,2,1996-12-30 00:00:00.000,1997-01-27 00:00:00.000,3,89.16,55,19.20,0.1
10399,VAFFE,8,1996-12-31 00:00:00.000,1997-01-14 00:00:00.000,3,27.36,68,10.00,0
10399,VAFFE,8,1996-12-31 00:00:00.000,1997-01-14 00:00:00.000,3,27.36,71,17.20,0
10399,VAFFE,8,1996-12-31 00:00:00.000,1997-01-14 00:00:00.000,3,27.36,76,14.40,0
10399,VAFFE,8,1996-12-31 00:00:00.000,1997-01-14 00:00:00.000,3,27.36,77,10.40,0
10400,EASTC,1,1997-01-01 00:00:00.000,1997-01-29 00:00:00.000,3,83.93,29,99.00,0
10400,EASTC,1,1997-01-01 00:00:00.000,1997-01-29 00:00:00.000,3,83.93,35,14.40,0
10400,EASTC,1,1997-01-01 00:00:00.000,1997-01-29 00:00:00.000,3,83.93,49,16.00,0
10401,RATTC,1,1997-01-01 00:00:00.000,1997-01-29 00:00:00.000,1,12.51,30,20.70,0
10401,RATTC,1,1997-01-01 00:00:00.000,1997-01-29 00:00:00.000,1,12.51,56,30.40,0
10401,RATTC,1,1997-01-01 00:00:00.000,1997-01-29 00:00:00.000,1,12.51,65,16.80,0
10401,RATTC,1,1997-01-01 00:00:00.000,1997-01-29 00:00:00.000,1,12.51,71,17.20,0
10402,ERNSH,8,1997-01-02 00:00:00.000,1997-02-13 00:00:00.000,2,67.88,23,7.20,0
10402,ERNSH,8,1997-01-02 00:00:00.000,1997-02-13 00:00:00.000,2,67.88,63,35.10,0
10403,ERNSH,4,1997-01-03 00:00:00.000,1997-01-31 00:00:00.000,3,73.79,16,13.90,0.15
10403,ERNSH,4,1997-01-03 00:00:00.000,1997-01-31 00:00:00.000,3,73.79,48,10.20,0.15
10404,MAGAA,2,1997-01-03 00:00:00.000,1997-01-31 00:00:00.000,1,155.97,26,24.90,0.05
10404,MAGAA,2,1997-01-03 00:00:00.000,1997-01-31 00:00:00.000,1,155.97,42,11.20,0.05
10404,MAGAA,2,1997-01-03 00:00:00.000,1997-01-31 00:00:00.000,1,155.97,49,16.00,0.05
10405,LINOD,1,1997-01-06 00:00:00.000,1997-02-03 00:00:00.000,1,34.82,3,8.00,0
10406,QUEEN,7,1997-01-07 00:00:00.000,1997-02-18 00:00:00.000,1,108.04,1,14.40,0
10406,QUEEN,7,1997-01-07 00:00:00.000,1997-02-18 00:00:00.000,1,108.04,21,8.00,0.1
10406,QUEEN,7,1997-01-07 00:00:00.000,1997-02-18 00:00:00.000,1,108.04,28,36.40,0.1
10406,QUEEN,7,1997-01-07 00:00:00.000,1997-02-18 00:00:00.000,1,108.04,36,15.20,0.1
10406,QUEEN,7,1997-01-07 00:00:00.000,1997-02-18 00:00:00.000,1,108.04,40,14.70,0.1
10407,OTTIK,2,1997-01-07 00:00:00.000,1997-02-04 00:00:00.000,2,91.48,11,16.80,0
10407,OTTIK,2,1997-01-07 00:00:00.000,1997-02-04 00:00:00.000,2,91.48,69,28.80,0
10407,OTTIK,2,1997-01-07 00:00:00.000,1997-02-04 00:00:00.000,2,91.48,71,17.20,0
10408,FOLIG,8,1997-01-08 00:00:00.000,1997-02-05 00:00:00.000,1,11.26,37,20.80,0
10408,FOLIG,8,1997-01-08 00:00:00.000,1997-02-05 00:00:00.000,1,11.26,54,5.90,0
10408,FOLIG,8,1997-01-08 00:00:00.000,1997-02-05 00:00:00.000,1,11.26,62,39.40,0
10409,OCEAN,3,1997-01-09 00:00:00.000,1997-02-06 00:00:00.000,1,29.83,14,18.60,0
10409,OCEAN,3,1997-01-09 00:00:00.000,1997-02-06 00:00:00.000,1,29.83,21,8.00,0
10410,BOTTM,3,1997-01-10 00:00:00.000,1997-02-07 00:00:00.000,3,2.40,33,2.00,0
10410,BOTTM,3,1997-01-10 00:00:00.000,1997-02-07 00:00:00.000,3,2.40,59,44.00,0
10411,BOTTM,9,1997-01-10 00:00:00.000,1997-02-07 00:00:00.000,3,23.65,41,7.70,0.2
10411,BOTTM,9,1997-01-10 00:00:00.000,1997-02-07 00:00:00.000,3,23.65,44,15.50,0.2
10411,BOTTM,9,1997-01-10 00:00:00.000,1997-02-07 00:00:00.000,3,23.65,59,44.00,0.2
10412,WARTH,8,1997-01-13 00:00:00.000,1997-02-10 00:00:00.000,2,3.77,14,18.60,0.1
10413,LAMAI,3,1997-01-14 00:00:00.000,1997-02-11 00:00:00.000,2,95.66,1,14.40,0
10413,LAMAI,3,1997-01-14 00:00:00.000,1997-02-11 00:00:00.000,2,95.66,62,39.40,0
10413,LAMAI,3,1997-01-14 00:00:00.000,1997-02-11 00:00:00.000,2,95.66,76,14.40,0
10414,FAMIA,2,1997-01-14 00:00:00.000,1997-02-11 00:00:00.000,3,21.48,19,7.30,0.05
10414,FAMIA,2,1997-01-14 00:00:00.000,1997-02-11 00:00:00.000,3,21.48,33,2.00,0
10415,HUNGC,3,1997-01-15 00:00:00.000,1997-02-12 00:00:00.000,1,0.20,17,31.20,0
10415,HUNGC,3,1997-01-15 00:00:00.000,1997-02-12 00:00:00.000,1,0.20,33,2.00,0
10416,WARTH,8,1997-01-16 00:00:00.000,1997-02-13 00:00:00.000,3,22.72,19,7.30,0
10416,WARTH,8,1997-01-16 00:00:00.000,1997-02-13 00:00:00.000,3,22.72,53,26.20,0
10416,WARTH,8,1997-01-16 00:00:00.000,1997-02-13 00:00:00.000,3,22.72,57,15.60,0
10417,SIMOB,4,1997-01-16 00:00:00.000,1997-02-13 00:00:00.000,3,70.29,38,210.80,0
10417,SIMOB,4,1997-01-16 00:00:00.000,1997-02-13 00:00:00.000,3,70.29,46,9.60,0.25
10417,SIMOB,4,1997-01-16 00:00:00.000,1997-02-13 00:00:00.000,3,70.29,68,10.00,0.25
10417,SIMOB,4,1997-01-16 00:00:00.000,1997-02-13 00:00:00.000,3,70.29,77,10.40,0
10418,QUICK,4,1997-01-17 00:00:00.000,1997-02-14 00:00:00.000,1,17.55,2,15.20,0
10418,QUICK,4,1997-01-17 00:00:00.000,1997-02-14 00:00:00.000,1,17.55,47,7.60,0
10418,QUICK,4,1997-01-17 00:00:00.000,1997-02-14 00:00:00.000,1,17.55,61,22.80,0
10418,QUICK,4,1997-01-17 00:00:00.000,1997-02-14 00:00:00.000,1,17.55,74,8.00,0
10419,RICSU,4,1997-01-20 00:00:00.000,1997-02-17 00:00:00.000,2,137.35,60,27.20,0.05
10419,RICSU,4,1997-01-20 00:00:00.000,1997-02-17 00:00:00.000,2,137.35,69,28.80,0.05
10420,WELLI,3,1997-01-21 00:00:00.000,1997-02-18 00:00:00.000,1,44.12,9,77.60,0.1
10420,WELLI,3,1997-01-21 00:00:00.000,1997-02-18 00:00:00.000,1,44.12,13,4.80,0.1
10420,WELLI,3,1997-01-21 00:00:00.000,1997-02-18 00:00:00.000,1,44.12,70,12.00,0.1
10420,WELLI,3,1997-01-21 00:00:00.000,1997-02-18 00:00:00.000,1,44.12,73,12.00,0.1
10421,QUEDE,8,1997-01-21 00:00:00.000,1997-03-04 00:00:00.000,1,99.23,19,7.30,0.15
10421,QUEDE,8,1997-01-21 00:00:00.000,1997-03-04 00:00:00.000,1,99.23,26,24.90,0
10421,QUEDE,8,1997-01-21 00:00:00.000,1997-03-04 00:00:00.000,1,99.23,53,26.20,0.15
10421,QUEDE,8,1997-01-21 00:00:00.000,1997-03-04 00:00:00.000,1,99.23,77,10.40,0.15
10422,FRANS,2,1997-01-22 00:00:00.000,1997-02-19 00:00:00.000,1,3.02,26,24.90,0
10423,GOURL,6,1997-01-23 00:00:00.000,1997-02-06 00:00:00.000,3,24.50,31,10.00,0
10423,GOURL,6,1997-01-23 00:00:00.000,1997-02-06 00:00:00.000,3,24.50,59,44.00,0
10424,MEREP,7,1997-01-23 00:00:00.000,1997-02-20 00:00:00.000,2,370.61,35,14.40,0.2
10424,MEREP,7,1997-01-23 00:00:00.000,1997-02-20 00:00:00.000,2,370.61,38,210.80,0.2
10424,MEREP,7,1997-01-23 00:00:00.000,1997-02-20 00:00:00.000,2,370.61,68,10.00,0.2
10425,LAMAI,6,1997-01-24 00:00:00.000,1997-02-21 00:00:00.000,2,7.93,55,19.20,0.25
10425,LAMAI,6,1997-01-24 00:00:00.000,1997-02-21 00:00:00.000,2,7.93,76,14.40,0.25
10426,GALED,4,1997-01-27 00:00:00.000,1997-02-24 00:00:00.000,1,18.69,56,30.40,0
10426,GALED,4,1997-01-27 00:00:00.000,1997-02-24 00:00:00.000,1,18.69,64,26.60,0
10427,PICCO,4,1997-01-27 00:00:00.000,1997-02-24 00:00:00.000,2,31.29,14,18.60,0
10428,REGGC,7,1997-01-28 00:00:00.000,1997-02-25 00:00:00.000,1,11.09,46,9.60,0
10429,HUNGO,3,1997-01-29 00:00:00.000,1997-03-12 00:00:00.000,2,56.63,50,13.00,0
10429,HUNGO,3,1997-01-29 00:00:00.000,1997-03-12 00:00:00.000,2,56.63,63,35.10,0.25
10430,ERNSH,4,1997-01-30 00:00:00.000,1997-02-13 00:00:00.000,1,458.78,17,31.20,0.2
10430,ERNSH,4,1997-01-30 00:00:00.000,1997-02-13 00:00:00.000,1,458.78,21,8.00,0
10430,ERNSH,4,1997-01-30 00:00:00.000,1997-02-13 00:00:00.000,1,458.78,56,30.40,0
10430,ERNSH,4,1997-01-30 00:00:00.000,1997-02-13 00:00:00.000,1,458.78,59,44.00,0.2
10431,BOTTM,4,1997-01-30 00:00:00.000,1997-02-13 00:00:00.000,2,44.17,17,31.20,0.25
10431,BOTTM,4,1997-01-30 00:00:00.000,1997-02-13 00:00:00.000,2,44.17,40,14.70,0.25
10431,BOTTM,4,1997-01-30 00:00:00.000,1997-02-13 00:00:00.000,2,44.17,47,7.60,0.25
10432,SPLIR,3,1997-01-31 00:00:00.000,1997-02-14 00:00:00.000,2,4.34,26,24.90,0
10432,SPLIR,3,1997-01-31 00:00:00.000,1997-02-14 00:00:00.000,2,4.34,54,5.90,0
10433,PRINI,3,1997-02-03 00:00:00.000,1997-03-03 00:00:00.000,3,73.83,56,30.40,0
10434,FOLKO,3,1997-02-03 00:00:00.000,1997-03-03 00:00:00.000,2,17.92,11,16.80,0
10434,FOLKO,3,1997-02-03 00:00:00.000,1997-03-03 00:00:00.000,2,17.92,76,14.40,0.15
10435,CONSH,8,1997-02-04 00:00:00.000,1997-03-18 00:00:00.000,2,9.21,2,15.20,0
10435,CONSH,8,1997-02-04 00:00:00.000,1997-03-18 00:00:00.000,2,9.21,22,16.80,0
10435,CONSH,8,1997-02-04 00:00:00.000,1997-03-18 00:00:00.000,2,9.21,72,27.80,0
10436,BLONP,3,1997-02-05 00:00:00.000,1997-03-05 00:00:00.000,2,156.66,46,9.60,0
10436,BLONP,3,1997-02-05 00:00:00.000,1997-03-05 00:00:00.000,2,156.66,56,30.40,0.1
10436,BLONP,3,1997-02-05 00:00:00.000,1997-03-05 00:00:00.000,2,156.66,64,26.60,0.1
10436,BLONP,3,1997-02-05 00:00:00.000,1997-03-05 00:00:00.000,2,156.66,75,6.20,0.1
10437,WARTH,8,1997-02-05 00:00:00.000,1997-03-05 00:00:00.000,1,19.97,53,26.20,0
10438,TOMSP,3,1997-02-06 00:00:00.000,1997-03-06 00:00:00.000,2,8.24,19,7.30,0.2
10438,TOMSP,3,1997-02-06 00:00:00.000,1997-03-06 00:00:00.000,2,8.24,34,11.20,0.2
